Transaction_ID,Date,Customer_ID,Region,Product,Quantity,Unit_Price,Unit_Cost
TRX-001608,2023-06-14,CUST-0580,Asia-Pacific,Enterprise License,1,1195.46,350.0
TRX-001609,2023-06-16,CUST-0580,Asia-Pacific,Enterprise License,2,1197.79,350.0
TRX-001610,2023-06-11,CUST-0582,Asia-Pacific,Premium Maintenance,3,585.67,220.0
TRX-001611,2023-06-28,CUST-0586,North America,Premium Maintenance,4,623.04,220.0
TRX-001612,2023-06-12,CUST-0586,North America,Consulting Service,5,176.14,105.0
TRX-001613,2023-06-11,CUST-0586,North America,Consulting Service,1,164.18,105.0
TRX-001614,2023-06-10,CUST-0587,Europe,Basic Support,4,278.8,70.0
TRX-001615,2023-06-09,CUST-0588,Asia-Pacific,Consulting Service,1,179.95,105.0
TRX-001616,2023-06-29,CUST-0592,Europe,Consulting Service,3,166.23,105.0
TRX-001617,2023-06-24,CUST-0592,Europe,Premium Maintenance,5,667.46,220.0
TRX-001618,2023-06-17,CUST-0595,Europe,Consulting Service,7,162.18,105.0
TRX-001619,2023-06-02,CUST-0598,Latin America,Consulting Service,1,179.62,105.0
TRX-001620,2023-06-30,CUST-0603,Europe,Basic Support,6,297.77,70.0
TRX-001621,2023-06-27,CUST-0607,Latin America,Basic Support,1,314.02,70.0
TRX-001622,2023-06-06,CUST-0608,Latin America,Basic Support,2,284.86,70.0
TRX-001623,2023-06-07,CUST-0608,Latin America,Consulting Service,2,168.42,105.0
TRX-001624,2023-06-20,CUST-0612,Asia-Pacific,Basic Support,6,275.67,70.0
TRX-001625,2023-06-06,CUST-0613,North America,Premium Maintenance,7,700.67,220.0
TRX-001626,2023-06-06,CUST-0614,Europe,Premium Maintenance,6,628.74,220.0
TRX-001627,2023-06-11,CUST-0616,Asia-Pacific,Premium Maintenance,6,658.24,220.0
TRX-001628,2023-06-29,CUST-0616,Asia-Pacific,Consulting Service,4,189.43,105.0
TRX-001629,2023-06-01,CUST-0620,Europe,Basic Support,4,314.28,70.0
TRX-001630,2023-06-26,CUST-0621,North America,Premium Maintenance,6,608.04,220.0
TRX-001631,2023-06-19,CUST-0621,North America,Premium Maintenance,4,647.57,220.0
TRX-001632,2023-06-11,CUST-0621,North America,Basic Support,5,316.08,70.0
TRX-001633,2023-06-12,CUST-0622,Asia-Pacific,Enterprise License,7,1176.83,350.0
TRX-001634,2023-06-15,CUST-0624,Europe,Enterprise License,6,1270.94,350.0
TRX-001635,2023-06-17,CUST-0624,Europe,Premium Maintenance,6,587.62,220.0
TRX-001636,2023-06-10,CUST-0625,Asia-Pacific,Premium Maintenance,3,658.58,220.0
TRX-001637,2023-06-26,CUST-0631,Latin America,Consulting Service,3,191.75,105.0
TRX-001638,2023-06-22,CUST-0636,North America,Premium Maintenance,1,673.55,220.0
TRX-001639,2023-06-19,CUST-0638,Europe,Basic Support,2,309.95,70.0
TRX-001640,2023-06-05,CUST-0643,Asia-Pacific,Basic Support,2,277.17,70.0
TRX-001641,2023-06-24,CUST-0648,Latin America,Consulting Service,3,165.78,105.0
TRX-001642,2023-06-06,CUST-0648,Latin America,Basic Support,3,280.11,70.0
TRX-001643,2023-06-17,CUST-0660,North America,Premium Maintenance,5,601.9,220.0
TRX-001644,2023-06-19,CUST-0663,Asia-Pacific,Basic Support,7,274.28,70.0
TRX-001645,2023-06-20,CUST-0663,Asia-Pacific,Consulting Service,6,176.78,105.0
TRX-001646,2023-06-28,CUST-0663,Asia-Pacific,Basic Support,4,317.47,70.0
TRX-001647,2023-06-25,CUST-0664,Latin America,Consulting Service,6,164.35,105.0
TRX-001648,2023-06-17,CUST-0667,North America,Consulting Service,2,174.53,105.0
TRX-001649,2023-06-18,CUST-0672,Asia-Pacific,Basic Support,2,286.81,70.0
TRX-001650,2023-06-21,CUST-0680,North America,Premium Maintenance,3,638.65,220.0
TRX-001651,2023-06-02,CUST-0680,North America,Enterprise License,4,1087.96,350.0
TRX-001652,2023-06-22,CUST-0701,Europe,Premium Maintenance,2,625.86,220.0
TRX-001653,2023-06-05,CUST-0701,Europe,Premium Maintenance,2,635.16,220.0
TRX-001654,2023-06-13,CUST-0701,Europe,Basic Support,1,281.42,70.0
TRX-001655,2023-06-20,CUST-0706,Latin America,Consulting Service,7,174.61,105.0
TRX-001656,2023-06-15,CUST-0707,Latin America,Premium Maintenance,5,600.46,220.0
TRX-001657,2023-06-09,CUST-0713,Latin America,Consulting Service,2,190.44,105.0
TRX-001658,2023-06-17,CUST-0720,North America,Basic Support,6,288.35,70.0
TRX-001659,2023-06-04,CUST-0725,Europe,Consulting Service,5,163.19,105.0
TRX-001660,2023-06-18,CUST-0730,North America,Basic Support,7,296.4,70.0
TRX-001661,2023-06-09,CUST-0730,North America,Consulting Service,1,184.95,105.0
TRX-001662,2023-06-09,CUST-0730,North America,Enterprise License,5,1221.67,350.0
TRX-001663,2023-06-27,CUST-0738,Europe,Basic Support,3,314.46,70.0
TRX-001664,2023-06-29,CUST-0738,Europe,Enterprise License,2,1099.76,350.0
TRX-001665,2023-06-15,CUST-0744,Europe,Premium Maintenance,3,693.28,220.0
TRX-001666,2023-06-26,CUST-0744,Europe,Enterprise License,1,1195.83,350.0
TRX-001667,2023-06-05,CUST-0745,Latin America,Basic Support,7,274.28,70.0
TRX-001668,2023-06-11,CUST-0746,Latin America,Consulting Service,5,173.54,105.0
TRX-001669,2023-06-02,CUST-0747,Europe,Enterprise License,2,1105.72,350.0
TRX-001670,2023-06-24,CUST-0747,Europe,Premium Maintenance,1,649.28,220.0
TRX-001671,2023-06-02,CUST-0747,Europe,Consulting Service,7,169.27,105.0
TRX-001672,2023-06-07,CUST-0754,Europe,Enterprise License,7,1239.48,350.0
TRX-001673,2023-06-12,CUST-0761,Latin America,Consulting Service,5,172.35,105.0
TRX-001674,2023-06-29,CUST-0761,Latin America,Premium Maintenance,4,675.01,220.0
TRX-001675,2023-06-07,CUST-0764,North America,Consulting Service,4,178.7,105.0
TRX-001676,2023-06-28,CUST-0765,North America,Premium Maintenance,5,652.35,220.0
TRX-001677,2023-06-22,CUST-0768,Latin America,Premium Maintenance,1,671.26,220.0
TRX-001678,2023-06-14,CUST-0776,Asia-Pacific,Basic Support,2,315.12,70.0
TRX-001679,2023-06-05,CUST-0780,Asia-Pacific,Consulting Service,1,165.13,105.0
TRX-001680,2023-06-06,CUST-0780,Asia-Pacific,Basic Support,5,285.27,70.0
TRX-001681,2023-06-06,CUST-0781,Europe,Consulting Service,4,194.16,105.0
TRX-001682,2023-06-30,CUST-0781,Europe,Enterprise License,7,1209.47,350.0
TRX-001683,2023-06-20,CUST-0782,Asia-Pacific,Basic Support,1,308.64,70.0
TRX-001684,2023-06-01,CUST-0782,Asia-Pacific,Premium Maintenance,7,635.8,220.0
TRX-001685,2023-06-07,CUST-0784,North America,Enterprise License,3,1277.93,350.0
TRX-001686,2023-06-22,CUST-0786,Latin America,Premium Maintenance,6,603.03,220.0
TRX-001687,2023-06-23,CUST-0786,,Enterprise License,5,1221.24,350.0
TRX-001688,2023-06-17,CUST-0792,Asia-Pacific,Consulting Service,2,177.85,105.0
TRX-001689,2023-06-23,CUST-0793,Europe,Consulting Service,7,181.54,105.0
TRX-001690,2023-06-26,CUST-0794,Asia-Pacific,Basic Support,1,313.58,70.0
TRX-001691,2023-06-23,CUST-0795,Asia-Pacific,Consulting Service,1,180.55,105.0
TRX-001692,2023-06-21,CUST-0799,Asia-Pacific,Premium Maintenance,2,585.41,220.0
TRX-001693,2023-06-06,CUST-0799,Asia-Pacific,Enterprise License,2,1248.76,350.0
TRX-001694,2023-07-18,CUST-0003,Europe,Premium Maintenance,4,663.37,220.0
TRX-001695,2023-07-27,CUST-0003,Europe,Basic Support,5,271.29,70.0
TRX-001696,2023-07-11,CUST-0003,Europe,Premium Maintenance,5,643.18,220.0
TRX-001697,2023-07-03,CUST-0005,Europe,Consulting Service,3,163.03,105.0
TRX-001698,2023-07-10,CUST-0006,Latin America,Enterprise License,5,1133.42,350.0
TRX-001699,2023-07-08,CUST-0007,Asia-Pacific,Premium Maintenance,5,598.03,220.0
TRX-001700,2023-07-29,CUST-0018,,Basic Support,5,299.84,70.0
TRX-001701,2023-07-21,CUST-0023,Latin America,Basic Support,4,279.77,70.0
TRX-001702,2023-07-12,CUST-0026,Europe,Basic Support,6,293.48,70.0
TRX-001703,2023-07-24,CUST-0027,Europe,Enterprise License,1,1139.12,350.0
TRX-001704,2023-07-15,CUST-0028,North America,Premium Maintenance,4,674.99,220.0
TRX-001705,2023-07-18,CUST-0040,Asia-Pacific,Premium Maintenance,3,591.64,220.0
TRX-001706,2023-07-12,CUST-0051,Latin America,Consulting Service,2,165.82,105.0
TRX-001707,2023-07-19,CUST-0051,Latin America,Premium Maintenance,6,602.79,220.0
TRX-001708,2023-07-11,CUST-0052,Asia-Pacific,Enterprise License,1,1132.04,350.0
TRX-001709,2023-07-23,CUST-0060,Latin America,Basic Support,2,293.78,70.0
TRX-001710,2023-07-16,CUST-0062,North America,Basic Support,5,294.72,70.0
TRX-001711,2023-07-25,CUST-0064,Latin America,Enterprise License,1,1205.88,350.0
TRX-001712,2023-07-01,CUST-0064,Latin America,Basic Support,3,304.81,70.0
TRX-001713,2023-07-07,CUST-0066,Europe,Premium Maintenance,7,616.26,220.0
TRX-001714,2023-07-27,CUST-0066,Europe,Basic Support,1,292.92,70.0
TRX-001715,2023-07-01,CUST-0069,Latin America,Basic Support,4,288.78,70.0
TRX-001716,2023-07-30,CUST-0074,Asia-Pacific,Basic Support,5,283.75,70.0
TRX-001717,2023-07-01,CUST-0086,Europe,Consulting Service,1,185.57,105.0
TRX-001718,2023-07-22,CUST-0088,Europe,Premium Maintenance,2,591.11,220.0
TRX-001719,2023-07-22,CUST-0088,Europe,Enterprise License,7,1099.04,350.0
TRX-001720,2023-07-22,CUST-0088,Europe,Consulting Service,4,175.85,105.0
TRX-001721,2023-07-07,CUST-0094,North America,Basic Support,1,308.16,70.0
TRX-001722,2023-07-13,CUST-0094,North America,Premium Maintenance,4,619.47,220.0
TRX-001723,2023-07-15,CUST-0095,Europe,Consulting Service,5,193.27,105.0
TRX-001724,2023-07-12,CUST-0096,Asia-Pacific,Basic Support,5,282.91,70.0
TRX-001725,2023-07-16,CUST-0096,Asia-Pacific,Enterprise License,6,1118.2,350.0
TRX-001726,2023-07-23,CUST-0099,Europe,Enterprise License,7,1132.54,350.0
TRX-001727,2023-07-09,CUST-0118,Latin America,Enterprise License,5,1122.15,350.0
TRX-001728,2023-07-15,CUST-0119,,Basic Support,6,282.03,70.0
TRX-001729,2023-07-11,CUST-0128,Asia-Pacific,Basic Support,7,321.03,70.0
TRX-001730,2023-07-27,CUST-0128,Asia-Pacific,Enterprise License,5,1108.72,350.0
TRX-001731,2023-07-17,CUST-0132,Asia-Pacific,Consulting Service,3,179.95,105.0
TRX-001732,2023-07-18,CUST-0132,Asia-Pacific,Enterprise License,3,1222.41,350.0
TRX-001733,2023-07-21,CUST-0138,Latin America,Basic Support,7,301.21,70.0
TRX-001734,2023-07-31,CUST-0153,Europe,Basic Support,7,281.17,70.0
TRX-001735,2023-07-25,CUST-0154,Latin America,Consulting Service,2,168.02,105.0
TRX-001736,2023-07-03,CUST-0169,Latin America,Consulting Service,3,184.46,105.0
TRX-001737,2023-07-08,CUST-0169,Latin America,Basic Support,2,288.23,70.0
TRX-001738,2023-07-29,CUST-0181,Europe,Basic Support,7,287.67,70.0
TRX-001739,2023-07-09,CUST-0181,Europe,Consulting Service,4,164.26,105.0
TRX-001740,2023-07-09,CUST-0184,Asia-Pacific,Enterprise License,7,1189.55,350.0
TRX-001741,2023-07-22,CUST-0185,Europe,Enterprise License,5,1198.15,350.0
TRX-001742,2023-07-15,CUST-0186,Latin America,Premium Maintenance,6,615.57,220.0
TRX-001743,2023-07-08,CUST-0190,Latin America,Consulting Service,1,189.27,105.0
TRX-001744,2023-07-02,CUST-0200,Asia-Pacific,Premium Maintenance,7,599.89,220.0
TRX-001745,2023-07-15,CUST-0202,Europe,Basic Support,7,270.93,70.0
TRX-001746,2023-07-22,CUST-0202,Europe,Enterprise License,5,1207.17,350.0
TRX-001747,2023-07-27,CUST-0207,Latin America,Enterprise License,1,1136.44,350.0
TRX-001748,2023-07-02,CUST-0208,Latin America,Enterprise License,6,1220.02,350.0
TRX-001749,2023-07-15,CUST-0212,Asia-Pacific,Premium Maintenance,1,616.98,220.0
TRX-001750,2023-07-11,CUST-0212,Asia-Pacific,Enterprise License,1,1233.03,350.0
TRX-001751,2023-07-25,CUST-0212,Asia-Pacific,Enterprise License,3,1157.7,350.0
TRX-001752,2023-07-03,CUST-0213,Europe,Basic Support,4,305.59,70.0
TRX-001753,2023-07-29,CUST-0218,Europe,Enterprise License,3,1112.33,350.0
TRX-001754,2023-07-21,CUST-0218,Europe,Premium Maintenance,2,653.34,220.0
TRX-001755,2023-07-10,CUST-0240,North America,Premium Maintenance,5,627.0,220.0
TRX-001756,2023-07-13,CUST-0240,North America,Basic Support,5,321.04,70.0
TRX-001757,2023-07-30,CUST-0240,North America,Basic Support,3,280.13,70.0
TRX-001758,2023-07-16,CUST-0241,Asia-Pacific,Enterprise License,7,1158.23,350.0
TRX-001759,2023-07-22,CUST-0241,Asia-Pacific,Premium Maintenance,3,601.5,220.0
TRX-001760,2023-07-23,CUST-0245,Latin America,Premium Maintenance,7,699.7,220.0
TRX-001761,2023-07-02,CUST-0245,Latin America,Basic Support,3,320.21,70.0
TRX-001762,2023-07-13,CUST-0246,Europe,Basic Support,7,313.94,70.0
TRX-001763,2023-07-07,CUST-0250,Asia-Pacific,Enterprise License,6,1119.96,350.0
TRX-001764,2023-07-07,CUST-0250,Asia-Pacific,Consulting Service,5,162.15,105.0
TRX-001765,2023-07-25,CUST-0256,North America,Basic Support,2,273.78,70.0
TRX-001766,2023-07-24,CUST-0257,North America,Consulting Service,2,168.96,105.0
TRX-001767,2023-07-23,CUST-0259,North America,Basic Support,3,279.06,70.0
TRX-001768,2023-07-05,CUST-0266,North America,Basic Support,2,302.25,70.0
TRX-001769,2023-07-29,CUST-0266,North America,Basic Support,7,292.35,70.0
TRX-001770,2023-07-21,CUST-0270,Europe,Premium Maintenance,2,656.83,220.0
TRX-001771,2023-07-19,CUST-0270,Europe,Premium Maintenance,6,591.85,220.0
TRX-001772,2023-07-13,CUST-0272,Europe,Consulting Service,1,170.31,105.0
TRX-001773,2023-07-09,CUST-0275,Asia-Pacific,Enterprise License,5,1136.04,350.0
TRX-001774,2023-07-23,CUST-0275,Asia-Pacific,Premium Maintenance,2,603.81,220.0
TRX-001775,2023-07-18,CUST-0275,Asia-Pacific,Premium Maintenance,6,644.7,220.0
TRX-001776,2023-07-07,CUST-0278,Europe,Enterprise License,2,1217.59,350.0
TRX-001777,2023-07-22,CUST-0282,Asia-Pacific,Enterprise License,7,1248.46,350.0
TRX-001778,2023-07-13,CUST-0296,Asia-Pacific,Premium Maintenance,4,690.66,220.0
TRX-001779,2023-07-13,CUST-0296,Asia-Pacific,Basic Support,4,318.39,70.0
TRX-001780,2023-07-24,CUST-0301,Latin America,Basic Support,6,280.91,70.0
TRX-001781,2023-07-27,CUST-0301,,Premium Maintenance,5,695.82,220.0
TRX-001782,2023-07-27,CUST-0301,Latin America,Consulting Service,6,180.18,105.0
TRX-001783,2023-07-27,CUST-0306,Latin America,Consulting Service,1,163.8,105.0
TRX-001784,2023-07-15,CUST-0310,Europe,Consulting Service,5,169.52,105.0
TRX-001785,2023-07-28,CUST-0311,Latin America,Enterprise License,3,1140.06,350.0
TRX-001786,2023-07-22,CUST-0313,North America,Enterprise License,2,1197.83,350.0
TRX-001787,2023-07-05,CUST-0313,North America,Premium Maintenance,5,683.29,220.0
TRX-001788,2023-07-04,CUST-0315,Asia-Pacific,Basic Support,3,306.55,70.0
TRX-001789,2023-07-01,CUST-0315,Asia-Pacific,Enterprise License,4,1132.04,350.0
TRX-001790,2023-07-10,CUST-0315,Asia-Pacific,Premium Maintenance,3,668.05,220.0
TRX-001791,2023-07-09,CUST-0316,Asia-Pacific,Enterprise License,7,1136.94,350.0
TRX-001792,2023-07-23,CUST-0320,Europe,Enterprise License,3,1185.22,350.0
TRX-001793,2023-07-01,CUST-0323,Europe,Premium Maintenance,5,654.23,220.0
TRX-001794,2023-07-12,CUST-0323,Europe,Basic Support,6,300.49,70.0
TRX-001795,2023-07-27,CUST-0330,Europe,Basic Support,1,293.19,70.0
TRX-001796,2023-07-26,CUST-0340,Europe,Enterprise License,1,1116.79,350.0
TRX-001797,2023-07-15,CUST-0341,Europe,Premium Maintenance,6,693.94,220.0
TRX-001798,2023-07-08,CUST-0341,Europe,Enterprise License,7,1234.49,350.0
TRX-001799,2023-07-12,CUST-0342,Europe,Basic Support,6,291.23,70.0
TRX-001800,2023-07-01,CUST-0347,Latin America,Basic Support,5,320.54,70.0
TRX-001801,2023-07-18,CUST-0347,Latin America,Enterprise License,7,1145.8,350.0
TRX-001802,2023-07-21,CUST-0352,Asia-Pacific,Enterprise License,2,1130.34,350.0
TRX-001803,2023-07-14,CUST-0352,Asia-Pacific,Basic Support,7,310.82,70.0
TRX-001804,2023-07-27,CUST-0353,North America,Enterprise License,1,1169.2,350.0
TRX-001805,2023-07-31,CUST-0360,North America,Consulting Service,2,179.29,105.0
TRX-001806,2023-07-14,CUST-0360,North America,Consulting Service,1,193.9,105.0
TRX-001807,2023-07-25,CUST-0360,North America,Consulting Service,2,162.29,105.0
TRX-001808,2023-07-22,CUST-0364,Asia-Pacific,Premium Maintenance,5,609.63,220.0
TRX-001809,2023-07-03,CUST-0364,Asia-Pacific,Consulting Service,6,180.71,105.0
TRX-001810,2023-07-28,CUST-0364,Asia-Pacific,Enterprise License,7,1256.83,350.0
TRX-001811,2023-07-05,CUST-0369,Asia-Pacific,Consulting Service,3,165.31,105.0
TRX-001812,2023-07-14,CUST-0373,North America,Consulting Service,1,194.08,105.0
TRX-001813,2023-07-11,CUST-0376,Europe,Enterprise License,4,1194.26,350.0
TRX-001814,2023-07-29,CUST-0376,Europe,Enterprise License,6,1122.99,350.0
TRX-001815,2023-07-23,CUST-0405,North America,Enterprise License,4,1231.02,350.0
TRX-001816,2023-07-30,CUST-0405,North America,Enterprise License,6,1136.15,350.0
TRX-001817,2023-07-21,CUST-0414,Europe,Basic Support,2,285.98,70.0
TRX-001818,2023-07-23,CUST-0418,North America,Basic Support,7,276.85,70.0
TRX-001819,2023-07-19,CUST-0418,North America,Enterprise License,2,1152.01,350.0
TRX-001820,2023-07-12,CUST-0418,North America,Consulting Service,3,185.5,105.0
TRX-001821,2023-07-30,CUST-0419,Latin America,Basic Support,7,280.55,70.0
TRX-001822,2023-07-07,CUST-0420,Europe,Consulting Service,5,184.63,105.0
TRX-001823,2023-07-01,CUST-0427,Latin America,Basic Support,6,318.75,70.0
TRX-001824,2023-07-10,CUST-0433,Latin America,Consulting Service,4,175.59,105.0
TRX-001825,2023-07-02,CUST-0433,Latin America,Enterprise License,3,1246.28,350.0
TRX-001826,2023-07-09,CUST-0438,Europe,Consulting Service,5,171.18,105.0
TRX-001827,2023-07-19,CUST-0453,Europe,Basic Support,7,283.81,70.0
TRX-001828,2023-07-03,CUST-0457,North America,Premium Maintenance,2,645.0,220.0
TRX-001829,2023-07-17,CUST-0457,North America,Basic Support,7,301.0,70.0
TRX-001830,2023-07-20,CUST-0462,Europe,Premium Maintenance,2,686.95,220.0
TRX-001831,2023-07-18,CUST-0469,Europe,Consulting Service,4,174.69,105.0
TRX-001832,2023-07-13,CUST-0472,Europe,Enterprise License,5,1162.38,350.0
TRX-001833,2023-07-05,CUST-0483,Asia-Pacific,Premium Maintenance,3,608.68,220.0
TRX-001834,2023-07-30,CUST-0483,Asia-Pacific,Premium Maintenance,2,665.73,220.0
TRX-001835,2023-07-03,CUST-0484,Asia-Pacific,Enterprise License,5,1272.97,350.0
TRX-001836,2023-07-17,CUST-0485,Asia-Pacific,Basic Support,6,291.16,70.0
TRX-001837,2023-07-16,CUST-0487,Europe,Premium Maintenance,4,588.97,220.0
TRX-001838,2023-07-31,CUST-0487,Europe,Consulting Service,3,192.09,105.0
TRX-001839,2023-07-06,CUST-0491,Europe,Basic Support,5,313.29,70.0
TRX-001840,2023-07-27,CUST-0493,North America,Enterprise License,7,1279.71,350.0
TRX-001841,2023-07-17,CUST-0493,North America,Enterprise License,6,1214.94,350.0
TRX-001842,2023-07-07,CUST-0500,North America,Premium Maintenance,2,587.57,220.0
TRX-001843,2023-07-19,CUST-0502,Latin America,Basic Support,7,286.21,70.0
TRX-001844,2023-07-11,CUST-0503,Europe,Basic Support,3,304.42,70.0
TRX-001845,2023-07-31,CUST-0507,Latin America,Enterprise License,6,1224.24,350.0
TRX-001846,2023-07-02,CUST-0514,Asia-Pacific,Enterprise License,2,1264.02,350.0
TRX-001847,2023-07-26,CUST-0532,Asia-Pacific,Premium Maintenance,7,621.34,220.0
TRX-001848,2023-07-29,CUST-0537,Latin America,Enterprise License,3,1137.88,350.0
TRX-001849,2023-07-06,CUST-0540,North America,Enterprise License,4,1285.06,350.0
TRX-001850,2023-07-17,CUST-0540,North America,Basic Support,2,282.47,70.0
TRX-001851,2023-07-01,CUST-0542,Europe,Basic Support,1,318.26,70.0
TRX-001852,2023-07-29,CUST-0542,Europe,Premium Maintenance,5,645.85,220.0
TRX-001853,2023-07-02,CUST-0546,Asia-Pacific,Premium Maintenance,2,697.08,220.0
TRX-001854,2023-07-30,CUST-0547,Latin America,Enterprise License,4,1116.23,350.0
TRX-001855,2023-07-13,CUST-0550,North America,Consulting Service,4,163.69,105.0
TRX-001856,2023-07-23,CUST-0551,Europe,Premium Maintenance,1,682.5,220.0
TRX-001857,2023-07-24,CUST-0553,Asia-Pacific,Basic Support,5,283.47,70.0
TRX-001858,2023-07-12,CUST-0558,Latin America,Basic Support,6,274.51,70.0
TRX-001859,2023-07-21,CUST-0568,Latin America,Premium Maintenance,5,697.85,220.0
TRX-001860,2023-07-21,CUST-0568,Latin America,Premium Maintenance,6,607.77,220.0
TRX-001861,2023-07-11,CUST-0568,Latin America,Premium Maintenance,3,642.04,220.0
TRX-001862,2023-07-23,CUST-0569,North America,Basic Support,5,284.41,70.0
TRX-001863,2023-07-27,CUST-0569,North America,Consulting Service,6,175.69,105.0
TRX-001864,2023-07-29,CUST-0569,North America,Premium Maintenance,4,622.61,220.0
TRX-001865,2023-07-13,CUST-0580,,Consulting Service,5,178.34,105.0
TRX-001866,2023-07-13,CUST-0582,North America,Enterprise License,1,1277.63,350.0
TRX-001867,2023-07-24,CUST-0586,Europe,Premium Maintenance,1,696.05,220.0
TRX-001868,2023-07-22,CUST-0588,Europe,Consulting Service,7,175.45,105.0
TRX-001869,2023-07-01,CUST-0592,Asia-Pacific,Premium Maintenance,7,625.31,220.0
TRX-001870,2023-07-07,CUST-0595,Asia-Pacific,Premium Maintenance,6,639.29,220.0
TRX-001871,2023-07-22,CUST-0598,Latin America,Consulting Service,5,183.62,105.0
TRX-001872,2023-07-28,CUST-0603,Europe,Premium Maintenance,3,621.99,220.0
TRX-001873,2023-07-31,CUST-0603,Europe,Enterprise License,2,1146.59,350.0
TRX-001874,2023-07-17,CUST-0603,Europe,Basic Support,1,319.61,70.0
TRX-001875,2023-07-14,CUST-0607,Latin America,Premium Maintenance,1,589.28,220.0
TRX-001876,2023-07-30,CUST-0608,Asia-Pacific,Premium Maintenance,6,686.43,220.0
TRX-001877,2023-07-18,CUST-0612,North America,Enterprise License,6,1253.09,350.0
TRX-001878,2023-07-03,CUST-0612,North America,Consulting Service,5,168.21,105.0
TRX-001879,2023-07-09,CUST-0613,Asia-Pacific,Basic Support,5,281.49,70.0
