Transaction_ID,Date,Customer_ID,Region,Product,Quantity,Unit_Price,Unit_Cost,Revenue,Cost,Profit,Month
TRX-000734,2023-03-31,CUST-0388,North America,Consulting Service,4,162.4,105.0,649.6,420.0,229.60000000000002,2023-03
TRX-000771,2023-03-31,CUST-0489,Latin America,Enterprise License,3,1248.97,350.0,3746.91,1050.0,2696.91,2023-03
TRX-000807,2023-03-31,CUST-0578,Latin America,Premium Maintenance,3,678.68,220.0,2036.04,660.0,1376.04,2023-03
TRX-000812,2023-03-31,CUST-0586,Asia-Pacific,Enterprise License,2,1188.26,350.0,2376.52,700.0,1676.52,2023-03
TRX-000840,2023-03-31,CUST-0692,North America,Enterprise License,5,1204.0,350.0,6020.0,1750.0,4270.0,2023-03
TRX-000843,2023-03-31,CUST-0707,Latin America,Premium Maintenance,7,673.26,220.0,4712.82,1540.0,3172.8199999999997,2023-03
TRX-000884,2023-04-01,CUST-0007,Latin America,Premium Maintenance,5,648.1,220.0,3240.5,1100.0,2140.5,2023-04
TRX-000904,2023-04-01,CUST-0081,Europe,Enterprise License,1,1276.06,350.0,1276.06,350.0,926.06,2023-04
TRX-000931,2023-04-01,CUST-0174,North America,Enterprise License,6,1194.64,350.0,7167.84,2100.0,5067.84,2023-04
TRX-000939,2023-04-01,CUST-0200,Europe,Premium Maintenance,1,626.58,220.0,626.58,220.0,406.58000000000004,2023-04
TRX-000949,2023-04-01,CUST-0211,Europe,Consulting Service,4,182.08,105.0,728.32,420.0,308.32000000000005,2023-04
TRX-000978,2023-04-01,CUST-0296,Asia-Pacific,Consulting Service,3,178.55,105.0,535.6500000000001,315.0,220.6500000000001,2023-04
TRX-001087,2023-04-01,CUST-0595,Unknown,Enterprise License,6,1131.06,350.0,6786.36,2100.0,4686.36,2023-04
TRX-001133,2023-04-01,CUST-0772,Latin America,Consulting Service,2,189.7,105.0,379.4,210.0,169.39999999999998,2023-04
TRX-000901,2023-04-02,CUST-0069,Asia-Pacific,Consulting Service,1,170.27,105.0,170.27,105.0,65.27000000000001,2023-04
TRX-000940,2023-04-02,CUST-0200,Europe,Basic Support,7,277.01,70.0,1939.07,490.0,1449.07,2023-04
TRX-000951,2023-04-02,CUST-0212,Unknown,Premium Maintenance,5,649.45,220.0,3247.25,1100.0,2147.25,2023-04
TRX-000988,2023-04-02,CUST-0325,North America,Consulting Service,6,188.71,105.0,1132.26,630.0,502.26,2023-04
TRX-001016,2023-04-02,CUST-0443,Asia-Pacific,Enterprise License,7,1199.61,350.0,8397.269999999999,2450.0,5947.269999999999,2023-04
TRX-001036,2023-04-02,CUST-0485,Europe,Premium Maintenance,1,624.82,220.0,624.82,220.0,404.82000000000005,2023-04
TRX-001038,2023-04-02,CUST-0489,North America,Consulting Service,4,170.84,105.0,683.36,420.0,263.36,2023-04
TRX-001046,2023-04-02,CUST-0516,North America,Premium Maintenance,1,617.91,220.0,617.91,220.0,397.90999999999997,2023-04
TRX-001059,2023-04-02,CUST-0542,Asia-Pacific,Consulting Service,4,181.13,105.0,724.52,420.0,304.52,2023-04
TRX-001120,2023-04-02,CUST-0727,Latin America,Consulting Service,5,181.28,105.0,906.4,525.0,381.4,2023-04
TRX-000955,2023-04-03,CUST-0217,Europe,Basic Support,7,270.98,70.0,1896.8600000000001,490.0,1406.8600000000001,2023-04
TRX-000957,2023-04-03,CUST-0218,North America,Enterprise License,2,1202.81,350.0,2405.62,700.0,1705.62,2023-04
TRX-001017,2023-04-03,CUST-0443,Asia-Pacific,Basic Support,7,286.39,70.0,2004.73,490.0,1514.73,2023-04
TRX-001022,2023-04-03,CUST-0459,Latin America,Basic Support,5,319.29,70.0,1596.45,350.0,1246.45,2023-04
TRX-001056,2023-04-03,CUST-0540,Latin America,Premium Maintenance,4,635.06,220.0,2540.24,880.0,1660.2399999999998,2023-04
TRX-001076,2023-04-03,CUST-0569,North America,Consulting Service,6,170.93,105.0,1025.58,630.0,395.5799999999999,2023-04
TRX-000909,2023-04-04,CUST-0092,Europe,Consulting Service,4,187.57,105.0,750.28,420.0,330.28,2023-04
TRX-000946,2023-04-04,CUST-0209,North America,Enterprise License,2,1199.56,350.0,2399.12,700.0,1699.12,2023-04
TRX-000968,2023-04-04,CUST-0262,Europe,Enterprise License,6,1181.87,350.0,7091.219999999999,2100.0,4991.219999999999,2023-04
TRX-001002,2023-04-04,CUST-0382,Latin America,Basic Support,5,286.22,70.0,1431.1000000000001,350.0,1081.1000000000001,2023-04
TRX-001047,2023-04-04,CUST-0518,Asia-Pacific,Enterprise License,5,1108.6,350.0,5543.0,1750.0,3793.0,2023-04
TRX-000895,2023-04-05,CUST-0051,Europe,Basic Support,6,298.01,70.0,1788.06,420.0,1368.06,2023-04
TRX-000928,2023-04-05,CUST-0153,Asia-Pacific,Premium Maintenance,4,681.89,220.0,2727.56,880.0,1847.56,2023-04
TRX-000990,2023-04-05,CUST-0340,North America,Basic Support,7,305.56,70.0,2138.92,490.0,1648.92,2023-04
TRX-001008,2023-04-05,CUST-0414,Asia-Pacific,Basic Support,7,289.77,70.0,2028.3899999999999,490.0,1538.3899999999999,2023-04
TRX-001029,2023-04-05,CUST-0469,Europe,Enterprise License,7,1290.22,350.0,9031.54,2450.0,6581.540000000001,2023-04
TRX-001062,2023-04-05,CUST-0549,North America,Basic Support,3,292.14,70.0,876.42,210.0,666.42,2023-04
TRX-001072,2023-04-05,CUST-0566,North America,Premium Maintenance,4,644.36,220.0,2577.44,880.0,1697.44,2023-04
TRX-001079,2023-04-05,CUST-0581,Asia-Pacific,Basic Support,5,277.39,70.0,1386.9499999999998,350.0,1036.9499999999998,2023-04
TRX-001093,2023-04-05,CUST-0610,North America,Premium Maintenance,4,687.83,220.0,2751.32,880.0,1871.3200000000002,2023-04
TRX-000911,2023-04-06,CUST-0092,Europe,Basic Support,6,318.54,70.0,1911.2400000000002,420.0,1491.2400000000002,2023-04
TRX-000913,2023-04-06,CUST-0096,Asia-Pacific,Enterprise License,1,1108.93,350.0,1108.93,350.0,758.9300000000001,2023-04
TRX-000942,2023-04-06,CUST-0206,North America,Enterprise License,1,1094.1,350.0,1094.1,350.0,744.0999999999999,2023-04
TRX-000980,2023-04-06,CUST-0303,Asia-Pacific,Basic Support,1,277.46,70.0,277.46,70.0,207.45999999999998,2023-04
TRX-001139,2023-04-06,CUST-0795,North America,Premium Maintenance,6,619.08,220.0,3714.4800000000005,1320.0,2394.4800000000005,2023-04
TRX-000886,2023-04-07,CUST-0023,Europe,Enterprise License,3,1127.36,350.0,3382.08,1050.0,2332.08,2023-04
TRX-000905,2023-04-07,CUST-0085,North America,Enterprise License,5,1193.14,350.0,5965.700000000001,1750.0,4215.700000000001,2023-04
TRX-000908,2023-04-07,CUST-0088,Asia-Pacific,Consulting Service,5,193.17,105.0,965.8499999999999,525.0,440.8499999999999,2023-04
TRX-000943,2023-04-07,CUST-0207,Asia-Pacific,Premium Maintenance,4,632.15,220.0,2528.6,880.0,1648.6,2023-04
TRX-001011,2023-04-07,CUST-0421,North America,Basic Support,1,285.32,70.0,285.32,70.0,215.32,2023-04
TRX-001024,2023-04-07,CUST-0461,Europe,Enterprise License,1,1125.65,350.0,1125.65,350.0,775.6500000000001,2023-04
TRX-001025,2023-04-07,CUST-0461,Europe,Premium Maintenance,2,635.85,220.0,1271.7,440.0,831.7,2023-04
TRX-001037,2023-04-07,CUST-0487,Asia-Pacific,Premium Maintenance,1,608.48,220.0,608.48,220.0,388.48,2023-04
TRX-001039,2023-04-07,CUST-0490,Latin America,Enterprise License,6,1146.96,350.0,6881.76,2100.0,4781.76,2023-04
TRX-000920,2023-04-08,CUST-0119,North America,Consulting Service,1,176.56,105.0,176.56,105.0,71.56,2023-04
TRX-000977,2023-04-08,CUST-0287,Asia-Pacific,Basic Support,7,311.86,70.0,2183.02,490.0,1693.02,2023-04
TRX-001068,2023-04-08,CUST-0561,Latin America,Enterprise License,4,1122.48,350.0,4489.92,1400.0,3089.92,2023-04
TRX-001100,2023-04-08,CUST-0629,North America,Consulting Service,7,176.34,105.0,1234.38,735.0,499.3800000000001,2023-04
TRX-001101,2023-04-08,CUST-0638,Asia-Pacific,Basic Support,2,307.58,70.0,615.16,140.0,475.15999999999997,2023-04
TRX-001124,2023-04-08,CUST-0746,North America,Basic Support,5,289.49,70.0,1447.45,350.0,1097.45,2023-04
TRX-001138,2023-04-08,CUST-0793,Asia-Pacific,Enterprise License,1,1194.86,350.0,1194.86,350.0,844.8599999999999,2023-04
TRX-000888,2023-04-09,CUST-0026,Asia-Pacific,Consulting Service,4,183.34,105.0,733.36,420.0,313.36,2023-04
TRX-000930,2023-04-09,CUST-0171,Latin America,Enterprise License,3,1252.84,350.0,3758.5199999999995,1050.0,2708.5199999999995,2023-04
TRX-000983,2023-04-09,CUST-0312,Latin America,Consulting Service,4,171.78,105.0,687.12,420.0,267.12,2023-04
TRX-000997,2023-04-09,CUST-0358,Latin America,Enterprise License,7,1157.24,350.0,8100.68,2450.0,5650.68,2023-04
TRX-001033,2023-04-09,CUST-0479,Asia-Pacific,Enterprise License,6,1214.54,350.0,7287.24,2100.0,5187.24,2023-04
TRX-001066,2023-04-09,CUST-0558,North America,Consulting Service,2,164.32,105.0,328.64,210.0,118.63999999999999,2023-04
TRX-001073,2023-04-09,CUST-0566,North America,Basic Support,1,305.58,70.0,305.58,70.0,235.57999999999998,2023-04
TRX-001091,2023-04-09,CUST-0607,Latin America,Enterprise License,5,1227.37,350.0,6136.849999999999,1750.0,4386.849999999999,2023-04
TRX-001098,2023-04-09,CUST-0622,Asia-Pacific,Basic Support,1,297.29,70.0,297.29,70.0,227.29000000000002,2023-04
TRX-001106,2023-04-09,CUST-0699,Latin America,Premium Maintenance,4,636.73,220.0,2546.92,880.0,1666.92,2023-04
TRX-000889,2023-04-10,CUST-0026,Asia-Pacific,Basic Support,7,286.52,70.0,2005.6399999999999,490.0,1515.6399999999999,2023-04
TRX-000934,2023-04-10,CUST-0184,Latin America,Basic Support,3,297.64,70.0,892.92,210.0,682.92,2023-04
TRX-000952,2023-04-10,CUST-0213,Latin America,Enterprise License,1,1199.01,350.0,1199.01,350.0,849.01,2023-04
TRX-000981,2023-04-10,CUST-0304,North America,Premium Maintenance,6,690.53,220.0,4143.18,1320.0,2823.1800000000003,2023-04
TRX-000989,2023-04-10,CUST-0333,Europe,Consulting Service,5,193.41,105.0,967.05,525.0,442.04999999999995,2023-04
TRX-001034,2023-04-10,CUST-0479,Asia-Pacific,Premium Maintenance,2,607.83,220.0,1215.66,440.0,775.6600000000001,2023-04
TRX-001081,2023-04-10,CUST-0582,Europe,Basic Support,7,279.8,70.0,1958.6000000000001,490.0,1468.6000000000001,2023-04
TRX-001116,2023-04-10,CUST-0720,Latin America,Enterprise License,6,1184.75,350.0,7108.5,2100.0,5008.5,2023-04
TRX-001131,2023-04-10,CUST-0765,Europe,Basic Support,2,278.67,70.0,557.34,140.0,417.34000000000003,2023-04
TRX-000923,2023-04-11,CUST-0124,North America,Basic Support,6,278.25,70.0,1669.5,420.0,1249.5,2023-04
TRX-001012,2023-04-11,CUST-0427,North America,Enterprise License,2,1225.96,350.0,2451.92,700.0,1751.92,2023-04
TRX-001026,2023-04-11,CUST-0462,North America,Consulting Service,7,182.19,105.0,1275.33,735.0,540.3299999999999,2023-04
TRX-001069,2023-04-11,CUST-0561,Latin America,Enterprise License,6,1184.23,350.0,7105.38,2100.0,5005.38,2023-04
TRX-001103,2023-04-11,CUST-0652,Asia-Pacific,Premium Maintenance,7,602.52,220.0,4217.639999999999,1540.0,2677.6399999999994,2023-04
TRX-001104,2023-04-11,CUST-0660,Asia-Pacific,Consulting Service,1,189.86,105.0,189.86,105.0,84.86000000000001,2023-04
TRX-001126,2023-04-11,CUST-0747,Asia-Pacific,Enterprise License,1,1130.9,350.0,1130.9,350.0,780.9000000000001,2023-04
TRX-001135,2023-04-11,CUST-0781,North America,Premium Maintenance,3,656.98,220.0,1970.94,660.0,1310.94,2023-04
TRX-000906,2023-04-12,CUST-0086,Europe,Consulting Service,1,182.7,105.0,182.7,105.0,77.69999999999999,2023-04
TRX-000976,2023-04-12,CUST-0278,Europe,Consulting Service,5,163.69,105.0,818.45,525.0,293.45000000000005,2023-04
TRX-000985,2023-04-12,CUST-0315,North America,Basic Support,2,296.43,70.0,592.86,140.0,452.86,2023-04
TRX-001112,2023-04-12,CUST-0711,North America,Enterprise License,7,1283.29,350.0,8983.029999999999,2450.0,6533.029999999999,2023-04
TRX-001119,2023-04-12,CUST-0727,Latin America,Basic Support,7,280.14,70.0,1960.98,490.0,1470.98,2023-04
TRX-000938,2023-04-13,CUST-0186,Latin America,Basic Support,7,316.26,70.0,2213.8199999999997,490.0,1723.8199999999997,2023-04
TRX-000965,2023-04-13,CUST-0256,North America,Consulting Service,4,165.85,105.0,663.4,420.0,243.39999999999998,2023-04
TRX-000966,2023-04-13,CUST-0257,Latin America,Basic Support,6,279.16,70.0,1674.96,420.0,1254.96,2023-04
TRX-001000,2023-04-13,CUST-0373,North America,Premium Maintenance,3,606.96,220.0,1820.88,660.0,1160.88,2023-04
TRX-001009,2023-04-13,CUST-0414,Asia-Pacific,Enterprise License,7,1086.4,350.0,7604.800000000001,2450.0,5154.800000000001,2023-04
TRX-001050,2023-04-13,CUST-0527,North America,Consulting Service,6,176.68,105.0,1060.08,630.0,430.0799999999999,2023-04
TRX-001051,2023-04-13,CUST-0532,North America,Consulting Service,6,169.92,105.0,1019.52,630.0,389.52,2023-04
TRX-001070,2023-04-13,CUST-0562,Latin America,Consulting Service,3,194.06,105.0,582.1800000000001,315.0,267.18000000000006,2023-04
TRX-001090,2023-04-13,CUST-0603,Europe,Premium Maintenance,6,677.06,220.0,4062.3599999999997,1320.0,2742.3599999999997,2023-04
TRX-001094,2023-04-13,CUST-0612,Europe,Basic Support,1,291.32,70.0,291.32,70.0,221.32,2023-04
TRX-000927,2023-04-14,CUST-0138,Europe,Consulting Service,4,190.13,105.0,760.52,420.0,340.52,2023-04
TRX-000929,2023-04-14,CUST-0154,Unknown,Basic Support,6,284.22,70.0,1705.3200000000002,420.0,1285.3200000000002,2023-04
TRX-000933,2023-04-14,CUST-0181,Asia-Pacific,Premium Maintenance,2,688.86,220.0,1377.72,440.0,937.72,2023-04
TRX-000958,2023-04-14,CUST-0222,Europe,Premium Maintenance,7,674.63,220.0,4722.41,1540.0,3182.41,2023-04
TRX-000964,2023-04-14,CUST-0250,Europe,Consulting Service,2,181.08,105.0,362.16,210.0,152.16000000000003,2023-04
TRX-001035,2023-04-14,CUST-0480,Europe,Enterprise License,4,1150.41,350.0,4601.64,1400.0,3201.6400000000003,2023-04
TRX-001042,2023-04-14,CUST-0493,North America,Enterprise License,2,1204.05,350.0,2408.1,700.0,1708.1,2023-04
TRX-001054,2023-04-14,CUST-0540,Latin America,Premium Maintenance,7,625.05,220.0,4375.349999999999,1540.0,2835.3499999999995,2023-04
TRX-001075,2023-04-14,CUST-0568,Europe,Enterprise License,6,1081.31,350.0,6487.86,2100.0,4387.86,2023-04
TRX-001084,2023-04-14,CUST-0586,North America,Consulting Service,7,188.4,105.0,1318.8,735.0,583.8,2023-04
TRX-000912,2023-04-15,CUST-0094,Latin America,Basic Support,7,296.15,70.0,2073.0499999999997,490.0,1583.0499999999997,2023-04
TRX-000914,2023-04-15,CUST-0096,Asia-Pacific,Premium Maintenance,3,594.45,220.0,1783.3500000000001,660.0,1123.3500000000001,2023-04
TRX-000936,2023-04-15,CUST-0186,Latin America,Consulting Service,5,188.14,105.0,940.6999999999999,525.0,415.69999999999993,2023-04
TRX-000992,2023-04-15,CUST-0342,Asia-Pacific,Premium Maintenance,3,661.58,220.0,1984.7400000000002,660.0,1324.7400000000002,2023-04
TRX-001053,2023-04-15,CUST-0537,Asia-Pacific,Enterprise License,7,1193.38,350.0,8353.66,2450.0,5903.66,2023-04
TRX-001080,2023-04-15,CUST-0581,Asia-Pacific,Consulting Service,6,162.55,105.0,975.3000000000001,630.0,345.30000000000007,2023-04
TRX-001107,2023-04-15,CUST-0701,Europe,Enterprise License,7,1127.71,350.0,7893.97,2450.0,5443.97,2023-04
TRX-001140,2023-04-15,CUST-0795,North America,Basic Support,5,296.28,70.0,1481.3999999999999,350.0,1131.3999999999999,2023-04
TRX-000896,2023-04-16,CUST-0051,Europe,Consulting Service,7,187.87,105.0,1315.0900000000001,735.0,580.0900000000001,2023-04
TRX-000898,2023-04-16,CUST-0052,Europe,Enterprise License,1,1084.4,350.0,1084.4,350.0,734.4000000000001,2023-04
TRX-000932,2023-04-16,CUST-0178,Latin America,Enterprise License,7,1180.48,350.0,8263.36,2450.0,5813.360000000001,2023-04
TRX-000959,2023-04-16,CUST-0222,Europe,Basic Support,4,314.95,70.0,1259.8,280.0,979.8,2023-04
TRX-000987,2023-04-16,CUST-0320,Asia-Pacific,Consulting Service,5,172.83,105.0,864.1500000000001,525.0,339.1500000000001,2023-04
TRX-000996,2023-04-16,CUST-0353,Europe,Premium Maintenance,2,684.5,220.0,1369.0,440.0,929.0,2023-04
TRX-001007,2023-04-16,CUST-0412,Asia-Pacific,Basic Support,1,274.86,70.0,274.86,70.0,204.86,2023-04
TRX-001071,2023-04-16,CUST-0566,North America,Consulting Service,4,178.32,105.0,713.28,420.0,293.28,2023-04
TRX-001110,2023-04-16,CUST-0710,Unknown,Basic Support,1,317.49,70.0,317.49,70.0,247.49,2023-04
TRX-001129,2023-04-16,CUST-0764,Europe,Consulting Service,2,177.07,105.0,354.14,210.0,144.14,2023-04
TRX-000903,2023-04-17,CUST-0079,Latin America,Consulting Service,4,176.19,105.0,704.76,420.0,284.76,2023-04
TRX-001031,2023-04-17,CUST-0476,Asia-Pacific,Enterprise License,4,1198.65,350.0,4794.6,1400.0,3394.6000000000004,2023-04
TRX-001040,2023-04-17,CUST-0490,Latin America,Consulting Service,6,189.36,105.0,1136.16,630.0,506.1600000000001,2023-04
TRX-001088,2023-04-17,CUST-0597,Asia-Pacific,Premium Maintenance,4,668.6,220.0,2674.4,880.0,1794.4,2023-04
TRX-001102,2023-04-17,CUST-0648,Asia-Pacific,Consulting Service,5,169.19,105.0,845.95,525.0,320.95000000000005,2023-04
TRX-001141,2023-04-17,CUST-0799,Asia-Pacific,Premium Maintenance,7,683.27,220.0,4782.889999999999,1540.0,3242.8899999999994,2023-04
TRX-000887,2023-04-18,CUST-0023,Europe,Enterprise License,3,1214.31,350.0,3642.93,1050.0,2592.93,2023-04
TRX-000890,2023-04-18,CUST-0028,Latin America,Basic Support,7,309.31,70.0,2165.17,490.0,1675.17,2023-04
TRX-000921,2023-04-18,CUST-0119,North America,Basic Support,1,280.02,70.0,280.02,70.0,210.01999999999998,2023-04
TRX-000941,2023-04-18,CUST-0202,Latin America,Premium Maintenance,7,610.32,220.0,4272.240000000001,1540.0,2732.2400000000007,2023-04
TRX-000956,2023-04-18,CUST-0217,Europe,Enterprise License,6,1190.43,350.0,7142.58,2100.0,5042.58,2023-04
TRX-000970,2023-04-18,CUST-0270,Asia-Pacific,Enterprise License,1,1123.42,350.0,1123.42,350.0,773.4200000000001,2023-04
TRX-000982,2023-04-18,CUST-0306,Latin America,Basic Support,6,300.64,70.0,1803.84,420.0,1383.84,2023-04
TRX-001001,2023-04-18,CUST-0376,Latin America,Premium Maintenance,7,645.34,220.0,4517.38,1540.0,2977.38,2023-04
TRX-001019,2023-04-18,CUST-0458,Latin America,Enterprise License,1,1185.67,350.0,1185.67,350.0,835.6700000000001,2023-04
TRX-001044,2023-04-18,CUST-0504,Europe,Consulting Service,5,175.24,105.0,876.2,525.0,351.20000000000005,2023-04
TRX-001058,2023-04-18,CUST-0542,Asia-Pacific,Consulting Service,6,168.28,105.0,1009.6800000000001,630.0,379.68000000000006,2023-04
TRX-001067,2023-04-18,CUST-0558,North America,Enterprise License,5,1175.73,350.0,5878.65,1750.0,4128.65,2023-04
TRX-001085,2023-04-18,CUST-0587,Asia-Pacific,Basic Support,3,293.56,70.0,880.6800000000001,210.0,670.6800000000001,2023-04
TRX-001134,2023-04-18,CUST-0775,Asia-Pacific,Basic Support,7,282.07,70.0,1974.49,490.0,1484.49,2023-04
TRX-000910,2023-04-19,CUST-0092,Europe,Consulting Service,7,193.94,105.0,1357.58,735.0,622.5799999999999,2023-04
TRX-000924,2023-04-19,CUST-0128,North America,Basic Support,7,279.53,70.0,1956.7099999999998,490.0,1466.7099999999998,2023-04
TRX-000947,2023-04-19,CUST-0211,Europe,Enterprise License,7,1192.4,350.0,8346.800000000001,2450.0,5896.800000000001,2023-04
TRX-000979,2023-04-19,CUST-0301,Europe,Basic Support,3,282.34,70.0,847.02,210.0,637.02,2023-04
TRX-000999,2023-04-19,CUST-0368,North America,Premium Maintenance,1,638.87,220.0,638.87,220.0,418.87,2023-04
TRX-001127,2023-04-19,CUST-0753,North America,Consulting Service,5,163.01,105.0,815.05,525.0,290.04999999999995,2023-04
TRX-001132,2023-04-19,CUST-0768,Europe,Basic Support,2,280.24,70.0,560.48,140.0,420.48,2023-04
TRX-000960,2023-04-20,CUST-0240,North America,Basic Support,4,272.81,70.0,1091.24,280.0,811.24,2023-04
TRX-000971,2023-04-20,CUST-0271,Latin America,Enterprise License,4,1157.62,350.0,4630.48,1400.0,3230.4799999999996,2023-04
TRX-001065,2023-04-20,CUST-0553,North America,Consulting Service,1,168.79,105.0,168.79,105.0,63.78999999999999,2023-04
TRX-001095,2023-04-20,CUST-0613,Europe,Enterprise License,6,1109.51,350.0,6657.0599999999995,2100.0,4557.0599999999995,2023-04
TRX-001115,2023-04-20,CUST-0717,Asia-Pacific,Consulting Service,4,190.5,105.0,762.0,420.0,342.0,2023-04
TRX-001117,2023-04-20,CUST-0725,Asia-Pacific,Premium Maintenance,6,658.69,220.0,3952.1400000000003,1320.0,2632.1400000000003,2023-04
TRX-001020,2023-04-21,CUST-0458,Latin America,Basic Support,7,312.69,70.0,2188.83,490.0,1698.83,2023-04
TRX-001021,2023-04-21,CUST-0459,Latin America,Basic Support,1,311.53,70.0,311.53,70.0,241.52999999999997,2023-04
TRX-001043,2023-04-21,CUST-0493,North America,Consulting Service,3,191.69,105.0,575.0699999999999,315.0,260.06999999999994,2023-04
TRX-001082,2023-04-21,CUST-0582,Europe,Enterprise License,6,1183.51,350.0,7101.0599999999995,2100.0,5001.0599999999995,2023-04
TRX-001086,2023-04-21,CUST-0592,Unknown,Enterprise License,3,1189.67,350.0,3569.01,1050.0,2519.01,2023-04
TRX-001105,2023-04-21,CUST-0663,Latin America,Enterprise License,5,1165.07,350.0,5825.349999999999,1750.0,4075.3499999999995,2023-04
TRX-001111,2023-04-21,CUST-0710,Latin America,Enterprise License,6,1126.81,350.0,6760.86,2100.0,4660.86,2023-04
TRX-001122,2023-04-21,CUST-0744,Latin America,Basic Support,2,282.3,70.0,564.6,140.0,424.6,2023-04
TRX-001128,2023-04-21,CUST-0761,Latin America,Enterprise License,7,1148.48,350.0,8039.360000000001,2450.0,5589.360000000001,2023-04
TRX-000893,2023-04-22,CUST-0050,Latin America,Consulting Service,7,177.67,105.0,1243.6899999999998,735.0,508.6899999999998,2023-04
TRX-000897,2023-04-22,CUST-0051,Europe,Basic Support,1,303.85,70.0,303.85,70.0,233.85000000000002,2023-04
TRX-000899,2023-04-22,CUST-0064,Asia-Pacific,Premium Maintenance,5,678.1,220.0,3390.5,1100.0,2290.5,2023-04
TRX-000926,2023-04-22,CUST-0135,Europe,Basic Support,1,311.74,70.0,311.74,70.0,241.74,2023-04
TRX-000945,2023-04-22,CUST-0209,North America,Premium Maintenance,1,625.98,220.0,625.98,220.0,405.98,2023-04
